amount,hour_of_day,day_of_week,is_weekend,is_night,merchant_category,is_foreign_country,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,is_new_merchant,is_high_risk_category,label
124.32,17,5,1,0,entertainment,0,1,1,1.82,0,0,0
20.47,11,5,1,0,pharmacy,0,3,3,0.6,0,0,0
96.5,13,3,0,0,restaurant,0,1,4,1.83,0,0,0
371.7,10,0,0,0,utilities,0,1,1,1.77,0,0,0
493.6,21,0,0,0,entertainment,0,1,1,0.56,0,0,0
14.79,19,2,0,0,utilities,0,1,8,0.75,0,0,0
138.74,12,4,0,0,travel,0,2,1,0.61,0,0,0
99.05,6,0,0,0,utilities,1,3,4,1.16,0,0,0
407.96,15,1,0,0,utilities,0,2,7,1.83,0,0,0
30.21,17,2,0,0,online_shopping,0,1,4,0.61,0,0,0
253.79,13,0,0,0,entertainment,0,1,5,1.32,0,0,0
24.76,9,1,0,0,utilities,0,2,4,1.85,0,0,0
195.45,15,2,0,0,grocery,0,2,9,0.66,0,0,0
52.23,10,0,0,0,gas_station,0,1,4,0.82,0,0,0
215.74,17,5,1,0,pharmacy,0,3,2,1.5,0,0,0
13.31,11,3,0,0,gas_station,0,3,3,1.5,0,0,0
53.99,6,1,0,0,pharmacy,0,1,8,1.54,0,0,0
113.39,7,2,0,0,restaurant,0,4,3,0.61,0,0,0
127.49,20,5,1,0,pharmacy,0,1,8,1.93,0,0,0
417.29,8,3,0,0,entertainment,0,2,7,1.1,0,0,0
343.29,9,5,1,0,travel,0,2,4,1.84,0,0,0
2688.76,3,6,1,1,crypto,1,3,8,10.46,1,1,1
1084.22,17,1,0,0,grocery,0,1,4,0.86,0,0,0
416.15,14,0,0,0,restaurant,0,1,7,0.71,0,0,0
466.99,6,0,0,0,grocery,0,1,6,1.67,0,0,0
451.63,12,1,0,0,electronics,1,1,8,1.27,0,0,0
105.9,10,2,0,0,utilities,0,1,2,1.22,0,0,0
9.14,10,2,0,0,online_shopping,0,1,1,1.64,0,0,0
1038.39,10,3,0,0,retail,0,1,9,0.51,0,0,0
188.67,18,0,0,0,electronics,0,1,1,0.51,0,0,0
69.76,18,6,1,0,grocery,0,1,5,1.22,1,0,0
51.28,3,2,0,1,utilities,0,1,3,0.79,0,0,0
1059.31,17,0,0,0,travel,0,3,2,0.94,1,0,0
130.88,19,0,0,0,electronics,0,1,6,0.78,0,0,0
47.19,13,1,0,0,online_shopping,0,1,3,0.68,0,0,0
120.89,16,6,1,0,pharmacy,0,4,6,1.9,1,0,0
97.85,15,6,1,0,electronics,0,3,8,0.85,0,0,0
118.98,16,6,1,0,electronics,0,1,8,1.41,1,0,0
1153.16,10,5,1,0,grocery,0,2,2,1.48,0,0,0
112.67,17,1,0,0,gas_station,0,1,6,1.97,0,0,0
68.04,3,0,0,1,online_shopping,0,3,8,1.5,0,0,0
781.31,13,0,0,0,entertainment,0,2,7,0.55,1,0,0
403.77,16,5,1,0,utilities,0,3,6,1.38,0,0,0
100.1,18,4,0,0,online_shopping,0,2,7,1.3,0,0,0
119.6,12,1,0,0,pharmacy,0,1,2,1.44,0,0,0
7.49,16,1,0,0,pharmacy,0,2,5,1.83,0,0,0
94.51,18,5,1,0,pharmacy,0,1,3,1.42,0,0,0
581.75,11,4,0,0,entertainment,0,2,3,1.41,0,0,0
1151.78,17,4,0,0,restaurant,0,1,2,1.63,0,0,0
138.56,2,0,0,1,retail,0,3,8,1.56,0,0,0
109.25,14,0,0,0,retail,0,1,3,1.16,0,0,0
127.95,22,6,1,0,gas_station,0,1,2,1.72,0,0,0
77.83,13,3,0,0,gas_station,0,2,4,0.93,0,0,0
129.67,10,2,0,0,travel,0,2,9,1.77,1,0,0
0.98,4,6,1,1,wire_transfer,0,33,38,0.05,1,1,1
80.85,12,3,0,0,travel,0,2,2,1.1,0,0,0
66.58,6,3,0,0,electronics,0,4,8,1.26,0,0,0
143.11,12,4,0,0,pharmacy,0,3,7,0.81,0,0,0
336.6,18,3,0,0,pharmacy,0,2,5,0.86,0,0,0
40.84,1,5,1,1,entertainment,0,2,8,1.25,0,0,0
457.16,18,1,0,0,electronics,0,1,1,1.58,1,0,0
21.19,7,3,0,0,online_shopping,0,1,6,1.26,1,0,0
56.36,16,0,0,0,online_shopping,0,1,2,1.8,0,0,0
135.26,5,4,0,0,pharmacy,0,2,2,1.72,0,0,0
365.13,16,0,0,0,utilities,0,3,8,1.86,1,0,0
87.84,9,1,0,0,online_shopping,0,4,4,1.88,0,0,0
468.36,11,5,1,0,gas_station,0,2,4,1.68,1,0,0
486.54,21,1,0,0,restaurant,1,3,7,2.0,0,0,0
1418.51,17,0,0,0,entertainment,0,1,5,0.98,1,0,0
313.14,23,5,1,1,restaurant,0,4,9,1.52,1,0,0
20.21,11,6,1,0,electronics,0,3,7,0.54,0,0,0
45.01,12,5,1,0,pharmacy,0,1,8,1.18,0,0,0
1239.99,7,0,0,0,pharmacy,0,1,2,0.75,0,0,0
58.19,13,0,0,0,utilities,0,1,9,1.11,0,0,0
111.43,11,3,0,0,gas_station,0,1,3,1.8,0,0,0
118.72,13,6,1,0,restaurant,0,1,3,1.08,0,0,0
175.06,20,5,1,0,electronics,0,4,3,1.12,0,0,0
85.03,14,3,0,0,electronics,0,1,4,1.09,0,0,0
142.15,10,1,0,0,entertainment,0,2,9,0.66,0,0,0
440.1,8,5,1,0,online_shopping,0,2,7,0.75,1,0,0
168.32,14,3,0,0,gas_station,0,3,5,0.59,0,0,0
94.53,10,6,1,0,utilities,0,1,9,0.77,0,0,0
451.77,17,3,0,0,travel,0,1,5,1.21,0,0,0
188.76,18,2,0,0,travel,0,2,7,1.31,1,0,0
499.01,10,2,0,0,entertainment,0,1,7,1.94,1,0,0
707.76,8,1,0,0,entertainment,0,1,2,1.53,0,0,0
367.98,17,5,1,0,electronics,0,2,5,1.39,0,0,0
183.79,7,3,0,0,gas_station,0,1,8,0.7,0,0,0
96.0,9,2,0,0,utilities,0,3,8,1.43,0,0,0
45.64,14,3,0,0,utilities,0,3,3,1.25,0,0,0
98.08,12,0,0,0,pharmacy,1,2,9,0.86,0,0,0
27.1,5,2,0,0,retail,0,3,9,1.59,0,0,0
136.6,11,3,0,0,pharmacy,0,2,6,1.55,1,0,0
66.54,9,2,0,0,gas_station,0,1,3,1.98,0,0,0
108.82,22,5,1,0,travel,0,2,8,0.66,0,0,0
34.26,12,6,1,0,restaurant,0,1,7,0.57,0,0,0
6074.47,0,0,0,1,wire_transfer,0,1,1,33.19,0,1,1
499.89,10,4,0,0,travel,0,3,7,1.44,0,0,0
89.65,0,6,1,1,travel,1,3,5,0.52,0,0,0
119.1,23,4,0,1,electronics,0,1,1,1.42,0,0,0
75.78,17,2,0,0,pharmacy,0,2,8,1.89,0,0,0
322.29,7,0,0,0,pharmacy,1,1,1,1.03,0,0,0
130.75,11,4,0,0,entertainment,0,1,7,0.91,0,0,0
65.6,21,2,0,0,retail,0,2,6,1.5,0,0,0
440.37,10,5,1,0,utilities,0,1,2,1.05,0,0,0
84.24,13,3,0,0,electronics,0,2,9,1.2,0,0,0
139.33,11,0,0,0,entertainment,0,1,3,1.54,0,0,0
7899.25,1,4,0,1,electronics,1,3,4,17.23,1,1,1
142.12,9,0,0,0,restaurant,0,1,7,0.97,0,0,0
1071.95,10,3,0,0,gas_station,1,3,6,0.82,0,0,0
84.29,17,1,0,0,online_shopping,0,1,1,0.71,0,0,0
431.02,12,3,0,0,pharmacy,0,1,8,1.98,0,0,0
89.58,8,4,0,0,restaurant,0,1,3,1.98,0,0,0
9.6,9,0,0,0,electronics,0,2,5,1.77,0,0,0
1448.8,17,3,0,0,travel,0,3,4,1.16,0,0,0
871.86,17,2,0,0,pharmacy,0,3,7,1.01,0,0,0
116.38,15,4,0,0,utilities,0,3,4,0.59,0,0,0
27.58,19,3,0,0,pharmacy,0,2,3,1.56,0,0,0
4.06,19,6,1,0,gambling,0,29,35,0.02,1,1,1
1662.34,4,6,1,1,unknown,1,2,7,6.16,1,0,1
11.45,17,5,1,0,restaurant,0,3,6,1.4,0,0,0
33.5,2,4,0,1,travel,0,1,8,0.61,0,0,0
29.28,18,1,0,0,online_shopping,1,1,5,1.65,0,0,0
273.67,10,2,0,0,restaurant,0,3,7,0.7,0,0,0
314.79,19,3,0,0,online_shopping,0,3,9,1.03,1,0,0
154.25,22,4,0,0,travel,0,2,1,0.82,0,0,0
69.79,9,4,0,0,electronics,0,3,5,1.47,0,0,0
23.51,21,5,1,0,travel,0,2,1,0.8,0,0,0
446.12,19,3,0,0,retail,0,1,8,1.66,0,0,0
364.24,5,0,0,0,restaurant,0,1,5,1.45,0,0,0
461.55,17,2,0,0,restaurant,0,2,9,1.68,1,0,0
69.99,14,4,0,0,utilities,1,2,8,0.93,0,0,0
591.39,2,0,0,1,travel,1,1,10,4.05,1,0,1
70.13,8,6,1,0,utilities,0,3,4,1.12,1,0,0
1347.68,13,4,0,0,pharmacy,0,1,9,1.35,0,0,0
48.89,6,3,0,0,travel,0,1,7,1.7,0,0,0
528.01,11,1,0,0,entertainment,1,1,9,1.09,0,0,0
859.45,15,2,0,0,pharmacy,0,2,3,1.88,0,0,0
82.7,23,2,0,0,pharmacy,1,34,37,4.38,0,0,1
249.54,14,0,0,0,pharmacy,0,1,1,1.67,0,0,0
201.72,6,4,0,0,online_shopping,0,1,9,1.3,0,0,0
95.84,12,1,0,0,grocery,0,4,8,1.35,0,0,0
77.92,12,3,0,0,gas_station,0,2,5,1.36,0,0,0
31.34,9,5,1,0,retail,0,1,9,1.37,0,0,0
1445.78,12,5,1,0,gas_station,0,2,4,0.7,0,0,0
99.29,14,4,0,0,online_shopping,0,2,5,1.35,0,0,0
373.8,10,0,0,0,pharmacy,0,1,8,0.94,0,0,0
626.37,12,0,0,0,electronics,0,2,4,0.98,0,0,0
104.14,1,1,0,1,electronics,0,2,5,0.59,0,0,0
315.52,7,6,1,0,pharmacy,0,1,3,1.35,1,0,0
456.08,8,5,1,0,pharmacy,0,2,5,1.22,0,0,0
9.14,19,6,1,0,travel,0,1,2,1.42,0,0,0
21.64,14,4,0,0,grocery,0,1,6,1.58,0,0,0
95.35,16,1,0,0,pharmacy,0,2,8,1.7,0,0,0
853.87,11,5,1,0,grocery,0,2,5,1.76,0,0,0
3829.68,2,3,0,1,unknown,0,1,9,7.94,1,1,1
68.32,20,0,0,0,online_shopping,0,2,5,1.33,1,0,0
258.67,15,0,0,0,pharmacy,0,1,7,1.89,0,0,0
617.6,8,3,0,0,restaurant,0,1,6,1.66,1,0,0
353.49,18,1,0,0,gas_station,0,1,7,1.22,0,0,0
76.77,17,4,0,0,utilities,0,1,1,1.66,0,0,0
2122.64,23,2,0,1,crypto,1,1,6,17.8,0,1,1
12.78,1,4,0,1,restaurant,0,3,3,1.94,1,0,0
506.86,14,6,1,0,utilities,0,2,4,1.3,0,0,0
37.88,20,4,0,0,gas_station,0,2,6,1.8,0,0,0
458.09,19,0,0,0,utilities,0,2,7,1.93,0,0,0
38.56,6,2,0,0,travel,0,1,2,0.66,0,0,0
170.69,2,6,1,1,gas_station,0,2,9,1.75,0,0,0
81.4,9,6,1,0,travel,0,3,4,1.84,0,0,0
1376.61,19,5,1,0,pharmacy,0,4,3,1.47,1,0,0
254.31,21,1,0,0,grocery,0,2,2,1.65,0,0,0
19.24,15,1,0,0,entertainment,1,3,5,1.8,0,0,0
125.75,5,3,0,0,restaurant,0,1,6,0.7,0,0,0
44.11,16,3,0,0,pharmacy,0,3,5,1.36,0,0,0
319.88,13,6,1,0,restaurant,0,3,7,0.69,0,0,0
78.97,14,5,1,0,retail,0,2,2,1.4,0,0,0
98.93,17,2,0,0,travel,0,2,3,0.54,1,0,0
6.52,9,2,0,0,grocery,0,1,6,1.86,0,0,0
40.06,17,5,1,0,pharmacy,0,1,1,1.66,0,0,0
58.14,8,3,0,0,pharmacy,0,1,3,0.93,0,0,0
2913.18,4,4,0,1,wire_transfer,1,2,9,13.91,0,1,1
8.32,21,2,0,0,retail,0,1,2,1.2,0,0,0
92.6,16,3,0,0,electronics,0,3,1,0.75,0,0,0
52.81,8,2,0,0,online_shopping,0,1,1,1.08,0,0,0
9.9,12,4,0,0,grocery,0,2,6,1.29,0,0,0
11.48,12,5,1,0,online_shopping,1,1,6,1.04,0,0,0
349.54,18,5,1,0,pharmacy,0,1,7,1.82,0,0,0
76.51,16,3,0,0,retail,0,1,3,0.75,1,0,0
149.83,6,1,0,0,grocery,0,1,7,0.81,0,0,0
23.61,12,2,0,0,grocery,0,1,2,1.27,0,0,0
135.05,12,2,0,0,retail,0,2,6,0.63,1,0,0
34.05,6,1,0,0,online_shopping,0,1,9,1.71,1,0,0
150.34,9,4,0,0,travel,1,1,8,1.41,0,0,0
176.88,3,3,0,1,utilities,0,1,1,1.24,0,0,0
493.04,19,3,0,0,retail,0,1,7,1.08,0,0,0
832.54,16,6,1,0,travel,0,1,3,0.82,0,0,0
1420.37,19,1,0,0,utilities,0,2,1,0.79,0,0,0
115.47,18,4,0,0,online_shopping,0,1,7,1.3,1,0,0
50.8,15,4,0,0,travel,0,2,6,0.53,0,0,0
39.6,10,3,0,0,online_shopping,1,1,9,1.6,0,0,0
121.18,5,5,1,0,utilities,0,2,8,1.92,1,0,0
61.4,7,1,0,0,entertainment,0,1,7,1.6,0,0,0
330.08,11,6,1,0,restaurant,0,3,6,1.88,0,0,0
66.69,14,0,0,0,electronics,1,2,3,1.69,0,0,0
77.68,12,5,1,0,retail,0,4,3,1.63,0,0,0
426.39,12,6,1,0,retail,1,1,8,1.74,0,0,0
119.7,21,4,0,0,utilities,0,1,1,1.02,1,0,0
3.85,3,2,0,1,wire_transfer,0,39,46,0.1,1,1,1
26.82,15,4,0,0,gas_station,0,2,6,1.6,0,0,0
441.37,6,5,1,0,utilities,0,2,4,0.64,0,0,0
1485.5,16,5,1,0,utilities,0,1,3,1.18,0,0,0
392.22,20,1,0,0,retail,0,1,8,1.07,0,0,0
840.15,2,1,0,1,travel,1,2,8,3.94,0,0,1
313.25,14,1,0,0,pharmacy,0,1,9,0.82,0,0,0
459.4,8,1,0,0,entertainment,1,1,5,0.9,1,0,0
423.51,6,2,0,0,retail,0,1,1,0.84,0,0,0
15.81,15,5,1,0,grocery,1,3,2,1.8,0,0,0
107.54,7,5,1,0,grocery,0,1,4,1.71,0,0,0
35.52,10,5,1,0,online_shopping,0,2,8,0.83,0,0,0
114.32,16,0,0,0,gas_station,0,1,6,1.28,0,0,0
1083.25,17,6,1,0,online_shopping,1,1,8,0.73,0,0,0
203.72,7,4,0,0,online_shopping,0,2,8,1.48,0,0,0
357.76,13,1,0,0,restaurant,0,2,2,1.34,0,0,0
41.93,15,5,1,0,gas_station,0,1,3,1.93,0,0,0
126.47,20,6,1,0,electronics,0,2,6,1.75,0,0,0
20.26,11,2,0,0,gas_station,0,1,8,1.73,0,0,0
368.34,11,6,1,0,travel,0,2,7,0.89,0,0,0
284.38,20,3,0,0,entertainment,0,4,1,1.4,0,0,0
128.87,1,4,0,1,restaurant,0,2,5,1.91,0,0,0
65.1,17,5,1,0,travel,0,3,6,1.4,0,0,0
78.33,8,0,0,0,entertainment,0,3,4,1.11,0,0,0
63.34,22,1,0,0,grocery,0,3,5,0.88,0,0,0
106.61,14,1,0,0,entertainment,0,3,3,1.33,0,0,0
177.16,11,2,0,0,electronics,0,1,1,0.68,0,0,0
97.53,19,2,0,0,retail,0,1,1,1.11,0,0,0
426.08,14,3,0,0,retail,0,1,6,0.89,0,0,0
117.87,9,3,0,0,gas_station,0,4,9,1.06,1,0,0
1490.97,9,0,0,0,pharmacy,0,1,9,0.51,1,0,0
33.89,13,5,1,0,utilities,0,2,1,1.26,0,0,0
190.88,20,5,1,0,utilities,0,2,9,1.16,0,0,0
257.7,21,3,0,0,travel,0,4,2,1.91,0,0,0
1.26,19,5,1,0,crypto,0,29,31,0.02,1,1,1
49.47,22,4,0,0,online_shopping,0,1,4,0.97,0,0,0
143.81,2,2,0,1,pharmacy,0,1,1,1.78,1,0,0
24.41,11,2,0,0,grocery,0,2,1,1.52,0,0,0
361.89,16,1,0,0,utilities,0,2,6,1.08,0,0,0
687.64,2,2,0,1,electronics,1,2,8,6.77,1,0,1
208.19,12,5,1,0,retail,0,1,1,1.58,0,0,0
6.5,5,5,1,0,pharmacy,0,2,2,1.63,1,0,0
255.96,6,4,0,0,gas_station,0,2,2,1.51,0,0,0
382.03,12,3,0,0,retail,0,2,9,1.06,0,0,0
90.13,3,0,0,1,online_shopping,0,1,9,1.54,0,0,0
286.24,20,3,0,0,online_shopping,0,3,2,0.64,0,0,0
474.45,11,5,1,0,online_shopping,1,2,6,1.95,0,0,0
199.54,7,0,0,0,pharmacy,0,1,1,1.15,0,0,0
127.31,8,0,0,0,restaurant,0,1,4,1.18,0,0,0
143.85,18,1,0,0,restaurant,0,2,9,1.84,0,0,0
13.63,9,0,0,0,travel,0,2,1,0.58,0,0,0
93.26,17,4,0,0,pharmacy,0,3,6,1.36,0,0,0
136.04,9,0,0,0,electronics,0,1,7,1.43,0,0,0
414.9,17,4,0,0,gas_station,1,1,6,1.31,0,0,0
41.24,14,1,0,0,travel,0,3,5,0.88,1,0,0
120.12,12,3,0,0,grocery,0,1,6,1.35,0,0,0
446.53,1,6,1,1,retail,0,4,3,0.6,0,0,0
119.77,14,6,1,0,pharmacy,0,4,4,1.56,1,0,0
226.7,11,1,0,0,electronics,0,3,4,1.66,0,0,0
112.91,5,1,0,0,online_shopping,0,1,5,0.93,0,0,0
367.13,12,0,0,0,online_shopping,0,1,8,1.85,0,0,0
27.32,9,3,0,0,online_shopping,0,1,6,0.55,0,0,0
26.08,14,5,1,0,gas_station,0,1,3,0.57,0,0,0
133.56,11,5,1,0,online_shopping,0,2,6,1.95,0,0,0
1316.23,6,5,1,0,electronics,1,3,7,1.94,0,0,0
83.52,15,2,0,0,grocery,0,1,2,1.4,0,0,0
139.51,15,2,0,0,utilities,0,2,7,0.87,0,0,0
1397.51,12,2,0,0,pharmacy,0,2,4,0.77,0,0,0
318.5,1,6,1,1,restaurant,1,1,6,1.45,1,0,0
4.47,7,4,0,0,pawn_shop,0,38,39,0.06,1,1,1
343.72,13,4,0,0,travel,0,3,7,1.52,0,0,0
928.54,16,0,0,0,pharmacy,0,2,2,1.34,0,0,0
56.16,11,6,1,0,pharmacy,0,1,2,1.75,0,0,0
143.73,18,3,0,0,gas_station,0,1,7,0.92,1,0,0
128.6,12,2,0,0,grocery,0,2,4,0.81,1,0,0
28.44,17,0,0,0,pharmacy,0,2,4,1.49,0,0,0
108.5,18,6,1,0,grocery,0,3,7,1.3,1,0,0
55.78,17,4,0,0,gas_station,0,2,7,1.49,0,0,0
347.02,15,0,0,0,online_shopping,0,3,1,1.92,0,0,0
2.49,8,0,0,0,crypto,0,15,21,0.03,1,1,1
450.18,16,2,0,0,pharmacy,0,1,8,1.16,0,0,0
221.79,7,3,0,0,travel,0,2,9,0.73,0,0,0
869.47,1,2,0,1,unknown,0,3,6,4.27,1,1,1
539.84,19,1,0,0,retail,0,3,7,1.15,0,0,0
841.93,20,3,0,0,utilities,0,3,3,1.78,0,0,0
41.29,14,3,0,0,pharmacy,0,2,5,1.19,0,0,0
736.85,1,0,0,1,pawn_shop,1,2,9,7.57,0,1,1
146.23,11,3,0,0,electronics,0,3,5,1.02,1,0,0
330.23,16,2,0,0,pharmacy,0,1,4,0.85,0,0,0
414.21,15,4,0,0,gas_station,0,3,1,1.19,0,0,0
136.67,16,5,1,0,restaurant,0,4,1,1.08,0,0,0
1.15,11,4,0,0,crypto,1,23,30,0.08,0,1,1
83.21,2,1,0,1,retail,0,1,2,1.58,0,0,0
51.53,19,1,0,0,grocery,0,3,2,0.52,0,0,0
60.37,6,3,0,0,online_shopping,0,1,3,1.45,0,0,0
1399.44,18,1,0,0,utilities,0,2,1,1.67,0,0,0
187.03,19,5,1,0,travel,0,2,5,1.44,0,0,0
1460.29,4,1,0,1,online_shopping,0,3,8,8.93,1,1,1
352.54,22,2,0,0,travel,0,3,9,1.1,0,0,0
222.67,19,2,0,0,online_shopping,0,1,7,0.75,0,0,0
207.62,20,0,0,0,restaurant,0,2,6,1.38,1,0,0
15.32,7,4,0,0,gas_station,0,1,2,0.97,0,0,0
127.72,12,1,0,0,travel,0,2,9,0.62,0,0,0
121.21,11,4,0,0,gas_station,0,2,4,1.52,0,0,0
8.15,17,3,0,0,pharmacy,0,1,1,1.83,0,0,0
493.05,8,6,1,0,pharmacy,0,2,8,0.93,1,0,0
659.43,14,0,0,0,gas_station,0,1,1,1.96,0,0,0
132.81,21,1,0,0,electronics,0,3,6,1.56,0,0,0
125.51,12,4,0,0,utilities,0,2,6,1.45,0,0,0
397.23,18,2,0,0,travel,0,2,6,1.49,0,0,0
1.42,11,4,0,0,wire_transfer,0,31,36,0.02,0,1,1
71.77,11,1,0,0,retail,0,1,2,1.2,1,0,0
85.79,12,0,0,0,travel,0,1,4,1.15,1,0,0
47.78,1,4,0,1,pharmacy,0,1,9,1.59,0,0,0
41.02,17,4,0,0,restaurant,0,2,6,0.97,0,0,0
151.28,0,0,0,1,gas_station,0,1,3,1.32,0,0,0
65.66,16,6,1,0,entertainment,0,3,3,0.73,0,0,0
124.17,8,5,1,0,entertainment,0,1,4,1.48,0,0,0
96.04,16,2,0,0,travel,0,2,7,0.98,0,0,0
904.97,11,0,0,0,entertainment,0,1,5,1.29,0,0,0
6.63,18,4,0,0,retail,0,2,2,1.39,0,0,0
137.79,16,3,0,0,online_shopping,0,1,6,1.48,0,0,0
80.7,0,1,0,1,retail,0,2,3,1.23,0,0,0
267.87,11,3,0,0,gas_station,0,1,4,0.91,0,0,0
418.34,8,5,1,0,restaurant,0,3,9,0.56,0,0,0
445.42,8,1,0,0,entertainment,0,1,7,1.6,0,0,0
1456.1,21,5,1,0,electronics,0,1,6,1.56,0,0,0
68.78,7,1,0,0,gas_station,0,1,6,1.08,0,0,0
213.63,17,2,0,0,entertainment,0,1,3,1.19,0,0,0
89.06,15,4,0,0,grocery,1,2,3,0.81,0,0,0
104.74,20,4,0,0,online_shopping,0,1,2,1.88,0,0,0
1264.03,19,5,1,0,retail,0,3,2,1.09,0,0,0
77.46,9,3,0,0,gas_station,0,3,2,1.9,1,0,0
38.84,20,2,0,0,grocery,0,2,3,1.39,0,0,0
118.66,19,2,0,0,restaurant,0,3,4,0.96,0,0,0
220.49,9,5,1,0,retail,0,1,9,0.87,0,0,0
80.98,9,2,0,0,restaurant,0,1,4,0.78,1,0,0
132.46,16,2,0,0,electronics,0,1,1,0.54,0,0,0
84.12,12,4,0,0,travel,0,2,9,1.07,0,0,0
103.16,11,0,0,0,online_shopping,0,3,5,1.4,0,0,0
1496.54,14,5,1,0,retail,0,1,1,1.71,0,0,0
148.84,15,3,0,0,pharmacy,0,1,2,0.63,0,0,0
527.02,19,6,1,0,gas_station,0,3,7,1.3,0,0,0
1142.43,9,0,0,0,pharmacy,0,1,3,0.83,0,0,0
372.27,14,0,0,0,online_shopping,0,4,2,0.75,0,0,0
43.54,18,3,0,0,pharmacy,0,3,2,1.55,0,0,0
99.97,7,5,1,0,travel,0,1,9,1.61,0,0,0
3948.43,3,2,0,1,crypto,0,3,11,5.32,1,1,1
170.92,10,3,0,0,gas_station,0,1,3,1.04,0,0,0
126.11,3,2,0,1,online_shopping,0,1,1,1.51,0,0,0
48.57,7,3,0,0,gas_station,0,1,5,1.37,0,0,0
55.12,14,4,0,0,gas_station,0,4,4,1.1,1,0,0
13.42,12,1,0,0,retail,0,2,7,1.56,0,0,0
98.5,13,6,1,0,entertainment,0,2,2,0.88,0,0,0
116.24,11,1,0,0,restaurant,0,1,5,1.01,0,0,0
25.58,5,6,1,0,travel,0,2,4,1.34,0,0,0
54.95,11,5,1,0,pharmacy,0,2,4,0.98,0,0,0
6048.87,3,4,0,1,wire_transfer,1,2,5,19.37,0,1,1
171.56,17,0,0,0,entertainment,0,2,5,0.56,0,0,0
130.28,19,1,0,0,online_shopping,0,1,1,0.99,0,0,0
595.21,14,0,0,0,travel,0,1,9,0.68,1,0,0
1482.25,14,3,0,0,travel,0,1,2,1.47,0,0,0
133.21,15,3,0,0,retail,0,1,6,1.78,1,0,0
12061.66,22,0,0,0,crypto,1,1,10,15.47,1,1,1
14.25,21,3,0,0,retail,0,1,5,2.0,0,0,0
37.54,19,6,1,0,pharmacy,0,3,3,0.91,0,0,0
11.44,21,2,0,0,restaurant,0,1,8,1.34,0,0,0
456.35,8,0,0,0,pharmacy,0,1,8,0.69,0,0,0
407.76,14,1,0,0,online_shopping,1,1,3,1.69,0,0,0
125.2,7,5,1,0,travel,0,2,6,0.54,0,0,0
105.6,10,2,0,0,entertainment,0,3,4,1.6,0,0,0
109.67,17,3,0,0,entertainment,0,3,3,1.62,0,0,0
128.09,8,6,1,0,grocery,0,2,3,0.89,0,0,0
70.0,9,5,1,0,gas_station,0,1,6,0.53,0,0,0
61.77,12,1,0,0,retail,0,1,6,1.43,0,0,0
128.89,17,6,1,0,retail,1,1,4,1.81,0,0,0
791.72,8,6,1,0,retail,0,1,6,1.55,0,0,0
133.76,7,5,1,0,grocery,0,1,2,1.1,0,0,0
20.69,14,2,0,0,gas_station,0,3,7,0.86,0,0,0
52.43,14,2,0,0,pharmacy,0,2,5,1.87,0,0,0
40.91,10,0,0,0,gas_station,1,2,2,1.75,0,0,0
19.43,0,6,1,1,gas_station,0,3,7,1.86,1,0,0
48.53,12,3,0,0,online_shopping,0,1,3,1.57,0,0,0
291.28,11,1,0,0,gas_station,0,1,4,1.36,0,0,0
12.19,14,3,0,0,gas_station,0,1,1,1.17,0,0,0
123.04,17,3,0,0,electronics,0,1,9,0.79,0,0,0
1395.83,15,2,0,0,grocery,0,1,2,1.66,0,0,0
1472.79,4,4,0,1,pharmacy,0,2,6,1.76,0,0,0
165.53,9,5,1,0,gas_station,0,2,7,1.55,0,0,0
73.54,19,5,1,0,pharmacy,0,3,7,1.67,0,0,0
136.35,5,6,1,0,retail,0,3,6,1.33,0,0,0
3878.6,1,0,0,1,electronics,1,2,9,22.01,1,1,1
125.52,8,6,1,0,restaurant,0,2,4,1.28,0,0,0
495.2,14,4,0,0,online_shopping,0,2,4,1.1,0,0,0
481.43,19,4,0,0,restaurant,0,4,3,1.37,0,0,0
27.92,12,6,1,0,gas_station,0,2,9,1.9,0,0,0
137.41,6,3,0,0,entertainment,0,1,7,1.61,0,0,0
68.68,15,6,1,0,retail,0,4,3,1.73,0,0,0
84.69,13,4,0,0,travel,0,1,2,0.94,1,0,0
87.41,7,3,0,0,utilities,0,1,7,1.82,1,0,0
137.56,11,2,0,0,utilities,0,4,8,0.96,0,0,0
122.11,9,1,0,0,online_shopping,0,2,4,0.72,0,0,0
125.06,6,6,1,0,grocery,0,2,1,1.27,0,0,0
11.52,20,5,1,0,pharmacy,0,1,6,1.34,0,0,0
380.29,2,6,1,1,electronics,0,2,5,0.52,0,0,0
721.42,7,1,0,0,online_shopping,1,1,5,0.8,0,0,0
106.66,11,5,1,0,grocery,0,1,1,1.83,0,0,0
148.76,18,0,0,0,gas_station,0,1,2,1.56,0,0,0
79.04,16,5,1,0,entertainment,0,1,7,1.92,0,0,0
1364.27,22,4,0,0,entertainment,0,2,9,1.6,0,0,0
25.82,10,0,0,0,entertainment,0,1,3,1.48,1,0,0
86.33,7,5,1,0,electronics,0,1,4,1.48,0,0,0
335.85,7,5,1,0,gas_station,0,1,5,1.51,0,0,0
8597.41,23,1,0,0,electronics,0,1,7,43.76,0,1,1
45.07,7,2,0,0,travel,0,2,8,1.83,1,0,0
57.64,9,6,1,0,electronics,0,1,4,1.96,0,0,0
449.29,20,6,1,0,restaurant,0,1,9,1.44,0,0,0
